year,category,winner,entity
1936,ACTOR,FALSE,William Powell
1936,ACTOR,FALSE,Spencer Tracy
1936,ACTOR IN A SUPPORTING ROLE,FALSE,Mischa Auer
1936,ACTOR IN A SUPPORTING ROLE,TRUE,Walter Brennan
1936,ACTOR IN A SUPPORTING ROLE,FALSE,Stuart Erwin
1936,ACTOR IN A SUPPORTING ROLE,FALSE,Basil Rathbone
1936,ACTOR IN A SUPPORTING ROLE,FALSE,Akim Tamiroff
1936,ACTRESS,FALSE,Irene Dunne
1936,ACTRESS,FALSE,Gladys George
1936,ACTRESS,FALSE,Carole Lombard
1936,ACTRESS,TRUE,Luise Rainer
1936,ACTRESS,FALSE,Norma Shearer
1936,ACTRESS IN A SUPPORTING ROLE,FALSE,Beulah Bondi
1936,ACTRESS IN A SUPPORTING ROLE,FALSE,Alice Brady
1936,ACTRESS IN A SUPPORTING ROLE,FALSE,Bonita Granville
1936,ACTRESS IN A SUPPORTING ROLE,FALSE,Maria Ouspenskaya
1936,ACTRESS IN A SUPPORTING ROLE,TRUE,Gale Sondergaard
1936,ART DIRECTION,FALSE,Anthony Adverse
1936,ART DIRECTION,TRUE,Dodsworth
1936,ART DIRECTION,FALSE,The Great Ziegfeld
1936,ART DIRECTION,FALSE,Lloyds of London
1936,ART DIRECTION,FALSE,The Magnificent Brute
1936,ART DIRECTION,FALSE,Romeo and Juliet
1936,ART DIRECTION,FALSE,Winterset
1936,ASSISTANT DIRECTOR,FALSE,Anthony Adverse
1936,ASSISTANT DIRECTOR,TRUE,The Charge of the Light Brigade
1936,ASSISTANT DIRECTOR,FALSE,The Garden of Allah
1936,ASSISTANT DIRECTOR,FALSE,The Last of the Mohicans
1936,ASSISTANT DIRECTOR,FALSE,San Francisco
1936,CINEMATOGRAPHY,TRUE,Anthony Adverse
1936,CINEMATOGRAPHY,FALSE,The General Died at Dawn
1936,CINEMATOGRAPHY,FALSE,The Gorgeous Hussy
1936,DANCE DIRECTION,FALSE,Busby Berkeley
1936,DANCE DIRECTION,FALSE,Bobby Connolly
1936,DANCE DIRECTION,TRUE,Seymour Felix
1936,DANCE DIRECTION,FALSE,Dave Gould
1936,DANCE DIRECTION,FALSE,Jack Haskell
1936,DANCE DIRECTION,FALSE,Russell Lewis
1936,DANCE DIRECTION,FALSE,Hermes Pan
1936,DIRECTING,FALSE,Dodsworth
1936,DIRECTING,FALSE,The Great Ziegfeld
1936,DIRECTING,TRUE,Mr. Deeds Goes to Town
1936,DIRECTING,FALSE,My Man Godfrey
1936,DIRECTING,FALSE,San Francisco
1936,FILM EDITING,TRUE,Anthony Adverse
1936,FILM EDITING,FALSE,Come and Get It
1936,FILM EDITING,FALSE,The Great Ziegfeld
1936,FILM EDITING,FALSE,Lloyds of London
1936,FILM EDITING,FALSE,A Tale of Two Cities
1936,FILM EDITING,FALSE,Theodora Goes Wild
1936,MUSIC (Scoring),TRUE,Anthony Adverse
1936,MUSIC (Scoring),FALSE,The Charge of the Light Brigade
1936,MUSIC (Scoring),FALSE,The Garden of Allah
1936,MUSIC (Scoring),FALSE,The General Died at Dawn
1936,MUSIC (Scoring),FALSE,Winterset
1936,MUSIC (Song),FALSE,Suzy
1936,MUSIC (Song),FALSE,Born to Dance
1936,MUSIC (Song),FALSE,Trail of the Lonesome Pine
1936,MUSIC (Song),FALSE,Pennies from Heaven
1936,MUSIC (Song),TRUE,Swing Time
1936,MUSIC (Song),FALSE,"Sing, Baby, Sing"
1936,OUTSTANDING PRODUCTION,FALSE,Anthony Adverse
1936,OUTSTANDING PRODUCTION,FALSE,Dodsworth
1936,OUTSTANDING PRODUCTION,TRUE,The Great Ziegfeld
1936,OUTSTANDING PRODUCTION,FALSE,Libeled Lady
1936,OUTSTANDING PRODUCTION,FALSE,Mr. Deeds Goes to Town
1936,OUTSTANDING PRODUCTION,FALSE,Romeo and Juliet
1936,OUTSTANDING PRODUCTION,FALSE,San Francisco
1936,OUTSTANDING PRODUCTION,FALSE,The Story of Louis Pasteur
1936,OUTSTANDING PRODUCTION,FALSE,A Tale of Two Cities
1936,OUTSTANDING PRODUCTION,FALSE,Three Smart Girls
1936,SHORT SUBJECT (Cartoon),TRUE,The Country Cousin
1936,SHORT SUBJECT (Cartoon),FALSE,Old Mill Pond
1936,SHORT SUBJECT (Cartoon),FALSE,Sinbad the Sailor
1936,SHORT SUBJECT (Color),TRUE,Give Me Liberty
1936,SHORT SUBJECT (Color),FALSE,La Fiesta de Santa Barbara
1936,SHORT SUBJECT (Color),FALSE,Popular Science J-6-2
1936,SHORT SUBJECT (One-reel),TRUE,Bored of Education
1936,SHORT SUBJECT (One-reel),FALSE,Moscow Moods
1936,SHORT SUBJECT (One-reel),FALSE,"Wanted, a Master"
1936,SHORT SUBJECT (Two-reel),FALSE,Double or Nothing
1936,SHORT SUBJECT (Two-reel),FALSE,Dummy Ache
1936,SHORT SUBJECT (Two-reel),TRUE,The Public Pays
1936,SOUND RECORDING,FALSE,Banjo on My Knee
1936,SOUND RECORDING,FALSE,The Charge of the Light Brigade
1936,SOUND RECORDING,FALSE,Dodsworth
1936,SOUND RECORDING,FALSE,General Spanky
1936,SOUND RECORDING,FALSE,Mr. Deeds Goes to Town
1936,SOUND RECORDING,TRUE,San Francisco
1936,SOUND RECORDING,FALSE,The Texas Rangers
1936,SOUND RECORDING,FALSE,That Girl from Paris
1936,SOUND RECORDING,FALSE,Three Smart Girls
1936,WRITING (Original Story),FALSE,Fury
1936,WRITING (Original Story),FALSE,The Great Ziegfeld
1936,WRITING (Original Story),FALSE,San Francisco
1936,WRITING (Original Story),TRUE,The Story of Louis Pasteur
1936,WRITING (Original Story),FALSE,Three Smart Girls
1936,WRITING (Screenplay),FALSE,After the Thin Man
1936,WRITING (Screenplay),FALSE,Dodsworth
1936,WRITING (Screenplay),FALSE,Mr. Deeds Goes to Town
1936,WRITING (Screenplay),FALSE,My Man Godfrey
1936,WRITING (Screenplay),TRUE,The Story of Louis Pasteur
1936,SPECIAL AWARD,TRUE,To The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.
1936,SPECIAL AWARD,TRUE,"To W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production, The Garden of Allah ."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class I),TRUE,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the development of a practical two-way horn system and a biased Class A push-pull recording system.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To E. C. WENTE and the BELL TELEPHONE LABORATORIES for their multi-cellular high-frequency horn and receiver.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To RCA MANUFACTURING CO., INC., for their rotary stabilizer sound head."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To RCA MANUFACTURING CO., INC., for their development of a method of recording and printing sound records utilizing a restricted spectrum (known as ultra-violet light recording)."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To ELECTRICAL RESEARCH PRODUCTS, INC. for the ERPI ""Type Q"" portable recording channel."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To RCA MANUFACTURING CO., INC., for furnishing a practical design and specifications for a non-slip printer."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To UNITED ARTISTS STUDIO CORP. for the development of a practical, efficient and quiet wind machine."
1937,ACTOR,FALSE,Charles Boyer
1937,ACTOR,FALSE,Fredric March
1937,ACTOR,FALSE,Robert Montgomery
1937,ACTOR,FALSE,Paul Muni
1937,ACTOR,TRUE,Spencer Tracy
1937,ACTOR IN A SUPPORTING ROLE,FALSE,Ralph Bellamy
1937,ACTOR IN A SUPPORTING ROLE,FALSE,Thomas Mitchell
1937,ACTOR IN A SUPPORTING ROLE,TRUE,Joseph Schildkraut
1937,ACTOR IN A SUPPORTING ROLE,FALSE,H. B. Warner
1937,ACTOR IN A SUPPORTING ROLE,FALSE,Roland Young
1937,ACTRESS,FALSE,Irene Dunne
1937,ACTRESS,FALSE,Greta Garbo
1937,ACTRESS,FALSE,Janet Gaynor
1937,ACTRESS,TRUE,Luise Rainer
1937,ACTRESS,FALSE,Barbara Stanwyck
1937,ACTRESS IN A SUPPORTING ROLE,TRUE,Alice Brady
1937,ACTRESS IN A SUPPORTING ROLE,FALSE,Andrea Leeds
1937,ACTRESS IN A SUPPORTING ROLE,FALSE,Anne Shirley
1937,ACTRESS IN A SUPPORTING ROLE,FALSE,Claire Trevor
1937,ACTRESS IN A SUPPORTING ROLE,FALSE,Dame May Whitty
1937,ART DIRECTION,FALSE,Conquest
1937,ART DIRECTION,FALSE,A Damsel in Distress
1937,ART DIRECTION,FALSE,Dead End
1937,ART DIRECTION,FALSE,Every Day's a Holiday
1937,ART DIRECTION,FALSE,The Life of Emile Zola
1937,ART DIRECTION,TRUE,Lost Horizon
1937,ART DIRECTION,FALSE,Manhattan Merry-Go-Round
1937,ART DIRECTION,FALSE,The Prisoner of Zenda
1937,ART DIRECTION,FALSE,Souls at Sea
1937,ART DIRECTION,FALSE,Walter Wanger's Vogues of 1938
1937,ART DIRECTION,FALSE,Wee Willie Winkie
1937,ART DIRECTION,FALSE,You're a Sweetheart
1937,ASSISTANT DIRECTOR,TRUE,In Old Chicago
1937,ASSISTANT DIRECTOR,FALSE,The Life of Emile Zola
1937,ASSISTANT DIRECTOR,FALSE,Lost Horizon
1937,ASSISTANT DIRECTOR,FALSE,Souls at Sea
1937,ASSISTANT DIRECTOR,FALSE,A Star Is Born
1937,CINEMATOGRAPHY,FALSE,Dead End
1937,CINEMATOGRAPHY,TRUE,The Good Earth
1937,CINEMATOGRAPHY,FALSE,Wings over Honolulu
1937,DANCE DIRECTION,FALSE,Busby Berkeley
1937,DANCE DIRECTION,FALSE,Bobby Connolly
1937,DANCE DIRECTION,FALSE,Dave Gould
1937,DANCE DIRECTION,FALSE,Sammy Lee
1937,DANCE DIRECTION,FALSE,Harry Losee
1937,DANCE DIRECTION,TRUE,Hermes Pan
1937,DANCE DIRECTION,FALSE,LeRoy Prinz
1937,DIRECTING,TRUE,The Awful Truth
1937,DIRECTING,FALSE,The Good Earth
1937,DIRECTING,FALSE,The Life of Emile Zola
1937,DIRECTING,FALSE,Stage Door
1937,DIRECTING,FALSE,A Star Is Born
1937,FILM EDITING,FALSE,The Awful Truth
1937,FILM EDITING,FALSE,Captains Courageous
1937,FILM EDITING,FALSE,The Good Earth
1937,FILM EDITING,TRUE,Lost Horizon
1937,FILM EDITING,FALSE,One Hundred Men and a Girl
1937,MUSIC (Scoring),FALSE,The Hurricane
1937,MUSIC (Scoring),FALSE,In Old Chicago
1937,MUSIC (Scoring),FALSE,The Life of Emile Zola
1937,MUSIC (Scoring),FALSE,Lost Horizon
1937,MUSIC (Scoring),FALSE,Make a Wish
1937,MUSIC (Scoring),FALSE,Maytime
1937,MUSIC (Scoring),TRUE,One Hundred Men and a Girl
1937,MUSIC (Scoring),FALSE,Portia on Trial
1937,MUSIC (Scoring),FALSE,The Prisoner of Zenda
1937,MUSIC (Scoring),FALSE,Quality Street
1937,MUSIC (Scoring),FALSE,Snow White and the Seven Dwarfs
1937,MUSIC (Scoring),FALSE,Something to Sing About
1937,MUSIC (Scoring),FALSE,Souls at Sea
1937,MUSIC (Scoring),FALSE,Way Out West
1937,MUSIC (Song),FALSE,Mr. Dodd Takes the Air
1937,MUSIC (Song),TRUE,Waikiki Wedding
1937,MUSIC (Song),FALSE,Walter Wanger's Vogues of 1938
1937,MUSIC (Song),FALSE,Shall We Dance
1937,MUSIC (Song),FALSE,Artists and Models
1937,OUTSTANDING PRODUCTION,FALSE,The Awful Truth
1937,OUTSTANDING PRODUCTION,FALSE,Captains Courageous
1937,OUTSTANDING PRODUCTION,FALSE,Dead End
1937,OUTSTANDING PRODUCTION,FALSE,The Good Earth
1937,OUTSTANDING PRODUCTION,FALSE,In Old Chicago
1937,OUTSTANDING PRODUCTION,TRUE,The Life of Emile Zola
1937,OUTSTANDING PRODUCTION,FALSE,Lost Horizon
1937,OUTSTANDING PRODUCTION,FALSE,One Hundred Men and a Girl
1937,OUTSTANDING PRODUCTION,FALSE,Stage Door
1937,OUTSTANDING PRODUCTION,FALSE,A Star Is Born
1937,SHORT SUBJECT (Cartoon),FALSE,Educated Fish
1937,SHORT SUBJECT (Cartoon),FALSE,The Little Match Girl
1937,SHORT SUBJECT (Cartoon),TRUE,The Old Mill
1937,SHORT SUBJECT (Color),FALSE,The Man without a Country
1937,SHORT SUBJECT (Color),TRUE,Penny Wisdom
1937,SHORT SUBJECT (Color),FALSE,Popular Science J-7-1
1937,SHORT SUBJECT (One-reel),FALSE,A Night at the Movies
1937,SHORT SUBJECT (One-reel),TRUE,The Private Life of the Gannets
1937,SHORT SUBJECT (One-reel),FALSE,Romance of Radium
1937,SHORT SUBJECT (Two-reel),FALSE,Deep South
1937,SHORT SUBJECT (Two-reel),FALSE,Should Wives Work?
1937,SHORT SUBJECT (Two-reel),TRUE,Torture Money
1937,SOUND RECORDING,FALSE,The Girl Said No
1937,SOUND RECORDING,FALSE,Hitting a New High
1937,SOUND RECORDING,TRUE,The Hurricane
1937,SOUND RECORDING,FALSE,In Old Chicago
1937,SOUND RECORDING,FALSE,The Life of Emile Zola
1937,SOUND RECORDING,FALSE,Lost Horizon
1937,SOUND RECORDING,FALSE,Maytime
1937,SOUND RECORDING,FALSE,One Hundred Men and a Girl
1937,SOUND RECORDING,FALSE,Topper
1937,SOUND RECORDING,FALSE,Wells Fargo
1937,WRITING (Original Story),FALSE,Black Legion
1937,WRITING (Original Story),FALSE,In Old Chicago
1937,WRITING (Original Story),FALSE,The Life of Emile Zola
1937,WRITING (Original Story),FALSE,One Hundred Men and a Girl
1937,WRITING (Original Story),TRUE,A Star Is Born
1937,WRITING (Screenplay),FALSE,The Awful Truth
1937,WRITING (Screenplay),FALSE,Captains Courageous
1937,WRITING (Screenplay),TRUE,The Life of Emile Zola
1937,WRITING (Screenplay),FALSE,Stage Door
1937,WRITING (Screenplay),FALSE,A Star Is Born
1937,SPECIAL AWARD,TRUE,"To Mack Sennett, ""for his lasting contribution to the comedy technique of the screen, the basic principles of which are as important today as when they were first put into practice, the Academy presents a Special Award to that master of fun, discoverer of stars, sympathetic, kindly, understanding comedy genius - Mack Sennett."""
1937,SPECIAL AWARD,TRUE,"To Edgar Bergen for his outstanding comedy creation, ""Charlie McCarthy."""
1937,SPECIAL AWARD,TRUE,To The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.
1937,SPECIAL AWARD,TRUE,To W. Howard Greene for the color photography of A Star Is Born .  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)
1937,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Darryl F. Zanuck
1937,SCIENTIFIC OR TECHNICAL AWARD (Class I),TRUE,To AGFA ANSCO CORPORATION for Agfa Supreme and Agfa Ultra Speed pan motion picture negatives.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To WALT DISNEY PRODUCTIONS, LTD. for the design and application to production of the Multi-Plane Camera."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To EASTMAN KODAK COMPANY for two fine-grain duplicating film stocks.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To FARCIOT EDOUART and PARAMOUNT PICTURES, INC. for the development of the Paramount dual screen transparency camera setup."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for a method of varying the scanning width of variable density sound tracks (squeeze tracks) for the purpose of obtaining an increased amount of noise reduction.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To JOHN ARNOLD and the METRO-GOLDWYN-MAYER STUDIO CAMERA DEPARTMENT for their improvement of the semi-automatic follow focus device and its application to all of the cameras used by the Metro-Goldwyn-Mayer Studio.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To JOHN LIVADARY, Director of Sound Recording for Columbia Pictures Corporation, for the application of the bi-planar light valve to motion picture sound recording."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To THOMAS T. MOULTON and the UNITED ARTISTS STUDIO SOUND DEPARTMENT for the application to motion picture sound recording of volume indicators which have peak reading response and linear decibel scales.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To RCA MANUFACTURING CO., INC. for the introduction of the modulated high-frequency method of determining optimum photographic processing conditions for variable width sound tracks."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To JOSEPH E. ROBBINS and PARAMOUNT PICTURES, INC. for an exceptional application of acoustic principles to the sound proofing of gasoline generators and water pumps."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the design of the film drive mechanism as incorporated in the ERPI 1010 reproducer.
1938,ACTOR,FALSE,Charles Boyer
1938,ACTOR,FALSE,James Cagney
1938,ACTOR,FALSE,Robert Donat
1938,ACTOR,FALSE,Leslie Howard
1938,ACTOR,TRUE,Spencer Tracy
1938,ACTOR IN A SUPPORTING ROLE,TRUE,Walter Brennan
1938,ACTOR IN A SUPPORTING ROLE,FALSE,John Garfield
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Gene Lockhart
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Morley
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Basil Rathbone
1938,ACTRESS,FALSE,Fay Bainter
1938,ACTRESS,TRUE,Bette Davis
1938,ACTRESS,FALSE,Wendy Hiller
1938,ACTRESS,FALSE,Norma Shearer
1938,ACTRESS,FALSE,Margaret Sullavan
1938,ACTRESS IN A SUPPORTING ROLE,TRUE,Fay Bainter
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Beulah Bondi
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Billie Burke
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Spring Byington
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Miliza Korjus
1938,ART DIRECTION,TRUE,The Adventures of Robin Hood
1938,ART DIRECTION,FALSE,The Adventures of Tom Sawyer
1938,ART DIRECTION,FALSE,Alexander's Ragtime Band
1938,ART DIRECTION,FALSE,Algiers
1938,ART DIRECTION,FALSE,Carefree
1938,ART DIRECTION,FALSE,The Goldwyn Follies
1938,ART DIRECTION,FALSE,Holiday
1938,ART DIRECTION,FALSE,If I Were King
1938,ART DIRECTION,FALSE,Mad about Music
1938,ART DIRECTION,FALSE,Marie Antoinette
1938,ART DIRECTION,FALSE,Merrily We Live
1938,CINEMATOGRAPHY,FALSE,Algiers
1938,CINEMATOGRAPHY,FALSE,Army Girl
1938,CINEMATOGRAPHY,FALSE,The Buccaneer
1938,CINEMATOGRAPHY,TRUE,The Great Waltz
1938,CINEMATOGRAPHY,FALSE,Jezebel
1938,CINEMATOGRAPHY,FALSE,Mad about Music
1938,CINEMATOGRAPHY,FALSE,Merrily We Live
1938,CINEMATOGRAPHY,FALSE,Suez
1938,CINEMATOGRAPHY,FALSE,Vivacious Lady
1938,CINEMATOGRAPHY,FALSE,You Can't Take It with You
1938,CINEMATOGRAPHY,FALSE,The Young in Heart
1938,DIRECTING,FALSE,Angels with Dirty Faces
1938,DIRECTING,FALSE,Boys Town
1938,DIRECTING,FALSE,The Citadel
1938,DIRECTING,FALSE,Four Daughters
1938,DIRECTING,TRUE,You Can't Take It with You
1938,FILM EDITING,TRUE,The Adventures of Robin Hood
1938,FILM EDITING,FALSE,Alexander's Ragtime Band
1938,FILM EDITING,FALSE,The Great Waltz
1938,FILM EDITING,FALSE,Test Pilot
1938,FILM EDITING,FALSE,You Can't Take It with You
1938,MUSIC (Original Score),TRUE,The Adventures of Robin Hood
1938,MUSIC (Original Score),FALSE,Army Girl
1938,MUSIC (Original Score),FALSE,Block-Heads
1938,MUSIC (Original Score),FALSE,Blockade
1938,MUSIC (Original Score),FALSE,Breaking the Ice
1938,MUSIC (Original Score),FALSE,The Cowboy and the Lady
1938,MUSIC (Original Score),FALSE,If I Were King
1938,MUSIC (Original Score),FALSE,Marie Antoinette
1938,MUSIC (Original Score),FALSE,Pacific Liner
1938,MUSIC (Original Score),FALSE,Suez
1938,MUSIC (Original Score),FALSE,The Young in Heart
1938,MUSIC (Scoring),TRUE,Alexander's Ragtime Band
1938,MUSIC (Scoring),FALSE,Carefree
1938,MUSIC (Scoring),FALSE,Girls' School
1938,MUSIC (Scoring),FALSE,The Goldwyn Follies
1938,MUSIC (Scoring),FALSE,Jezebel
1938,MUSIC (Scoring),FALSE,Mad about Music
1938,MUSIC (Scoring),FALSE,Storm over Bengal
1938,MUSIC (Scoring),FALSE,Sweethearts
1938,MUSIC (Scoring),FALSE,There Goes My Heart
1938,MUSIC (Scoring),FALSE,Tropic Holiday
1938,MUSIC (Scoring),FALSE,The Young in Heart
1938,MUSIC (Song),FALSE,Mannequin
1938,MUSIC (Song),FALSE,Carefree
1938,MUSIC (Song),FALSE,The Cowboy and the Lady
1938,MUSIC (Song),FALSE,Under Western Stars
1938,MUSIC (Song),FALSE,Going Places
1938,MUSIC (Song),FALSE,Merrily We Live
1938,MUSIC (Song),FALSE,The Lady Objects
1938,MUSIC (Song),FALSE,That Certain Age
1938,MUSIC (Song),FALSE,Alexander's Ragtime Band
1938,MUSIC (Song),TRUE,The Big Broadcast of 1938
1938,OUTSTANDING PRODUCTION,FALSE,The Adventures of Robin Hood
1938,OUTSTANDING PRODUCTION,FALSE,Alexander's Ragtime Band
1938,OUTSTANDING PRODUCTION,FALSE,Boys Town
1938,OUTSTANDING PRODUCTION,FALSE,The Citadel
1938,OUTSTANDING PRODUCTION,FALSE,Four Daughters
1938,OUTSTANDING PRODUCTION,FALSE,Grand Illusion
1938,OUTSTANDING PRODUCTION,FALSE,Jezebel
1938,OUTSTANDING PRODUCTION,FALSE,Pygmalion
1938,OUTSTANDING PRODUCTION,FALSE,Test Pilot
1938,OUTSTANDING PRODUCTION,TRUE,You Can't Take It with You
1938,SHORT SUBJECT (Cartoon),FALSE,Brave Little Tailor
1938,SHORT SUBJECT (Cartoon),TRUE,Ferdinand the Bull
1938,SHORT SUBJECT (Cartoon),FALSE,Good Scouts
1938,SHORT SUBJECT (Cartoon),FALSE,Hunky and Spunky
1938,SHORT SUBJECT (Cartoon),FALSE,Mother Goose Goes Hollywood
1938,SHORT SUBJECT (One-reel),FALSE,The Great Heart
1938,SHORT SUBJECT (One-reel),TRUE,That Mothers Might Live
1938,SHORT SUBJECT (One-reel),FALSE,Timber Toppers
1938,SHORT SUBJECT (Two-reel),TRUE,Declaration of Independence
1938,SHORT SUBJECT (Two-reel),FALSE,Swingtime in the Movies
1938,SHORT SUBJECT (Two-reel),FALSE,They're Always Caught
1938,SOUND RECORDING,FALSE,Army Girl
1938,SOUND RECORDING,TRUE,The Cowboy and the Lady
1938,SOUND RECORDING,FALSE,Four Daughters
1938,SOUND RECORDING,FALSE,If I Were King
1938,SOUND RECORDING,FALSE,Merrily We Live
1938,SOUND RECORDING,FALSE,Suez
1938,SOUND RECORDING,FALSE,Sweethearts
1938,SOUND RECORDING,FALSE,That Certain Age
1938,SOUND RECORDING,FALSE,Vivacious Lady
1938,SOUND RECORDING,FALSE,You Can't Take It with You
1938,WRITING (Original Story),FALSE,Alexander's Ragtime Band
1938,WRITING (Original Story),FALSE,Angels with Dirty Faces
1938,WRITING (Original Story),FALSE,Blockade
1938,WRITING (Original Story),TRUE,Boys Town
1938,WRITING (Original Story),FALSE,Mad about Music
1938,WRITING (Original Story),FALSE,Test Pilot
1938,WRITING (Screenplay),FALSE,Boys Town
1938,WRITING (Screenplay),FALSE,The Citadel
1938,WRITING (Screenplay),FALSE,Four Daughters
1938,WRITING (Screenplay),TRUE,Pygmalion
1938,WRITING (Screenplay),FALSE,You Can't Take It with You
1938,SPECIAL AWARD,TRUE,"To Deanna Durbin and Mickey Rooney for their significant contribution in bringing to the screen the spirit and personification of youth, and as juvenile players setting a high standard of ability and achievement."
1938,SPECIAL AWARD,TRUE,To Harry M. Warner in recognition of patriotic service in the production of historical short subjects presenting significant episodes in the early struggle of the American people for liberty.
1938,SPECIAL AWARD,TRUE,"To Walt Disney for Snow White and the Seven Dwarfs , recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon."
